"ensemble" "extent_space" "extent_time" "channel" "irrep" "total_momentum_d_sq" "irrep_col" "irrep_row" "outlier_cutoff" "boot_method" "boot_R" "boot_seed" "boot_l" "pion_total_momentum_d_sq" "pion_tmin" "pion_tmax" "gevp_sort_type" "gevp_mask" "correlator_id" "fit_method_count" "cm_mass_val" "cm_mass_err" "pion_mass_val" "pion_mass_err" "cm_mass_over_pion_mass_val" "cm_mass_over_pion_mass_err"
"cA2.09.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 1 2 0.271320001708509 0.00474406805853762 0.0620629911503543 4.41930306043002e-05 4.3716874852391 0.0763258605690472
"cA2.09.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 2 2 0.309918940749789 0.00287312990770049 0.0620629911503543 4.41930306043002e-05 4.99361914412048 0.0461922548300908
"cA2.09.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 1 2 0.291030967842318 0.0046159930971891 0.0620629911503543 4.41930306043002e-05 4.6892836205278 0.0743482734119527
"cA2.09.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 2 4 0.367575925191251 0.0141831140202744 0.0620629911503543 4.41930306043002e-05 5.9226266471875 0.228358688679644
"cA2.09.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 3 5 0.395830908683977 0.0153772669155909 0.0620629911503543 4.41930306043002e-05 6.37788964642444 0.247480202225381
"cA2.09.48" 48 96 "3pi_I3" "A2" 4 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 1 3 0.243082980657999 0.00479054758519733 0.0620629911503543 4.41930306043002e-05 3.91671390876254 0.0771090298006326
"cA2.09.48" 48 96 "3pi_I3" "A2" 4 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 2 2 0.324139215359847 0.00786311770947669 0.0620629911503543 4.41930306043002e-05 5.22274562266238 0.126635502805176
"cA2.09.48" 48 96 "3pi_I3" "A2" 4 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 3 5 0.39692696788874 0.0220980718142968 0.0620629911503543 4.41930306043002e-05 6.39555007793841 0.35605800992537
"cA2.09.48" 48 96 "3pi_I3" "B2" 4 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 1 5 0.39836127299726 0.0200321666344535 0.0620629911503543 4.41930306043002e-05 6.41866055137734 0.322716953875955
"cA2.09.48" 48 96 "3pi_I3" "E" 3 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 1 5 0.35383967376283 0.0140769393312242 0.0620629911503543 4.41930306043002e-05 5.7012990705784 0.226857351238739
"cA2.09.48" 48 96 "3pi_I3" "E" 3 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 2 5 0.499416530904698 0.0553282855661284 0.0620629911503543 4.41930306043002e-05 8.0469297668043 0.891074669425898
"cA2.09.48" 48 96 "3pi_I3" "Eu" 0 1 1 3 "jackknife" 500 1 1 0 25 46 "values" NA 1 5 0.366756840113599 0.00920161015805781 0.0620629911503543 4.41930306043002e-05 5.90942900617037 0.148117119935934
"cA2.30.48" 48 96 "2pi_I2" "A1" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.25590472048277 0.000991444678723438 0.111956326904529 6.76570405750985e-05 2.28575487923067 0.00824943483883325
"cA2.30.48" 48 96 "2pi_I2" "A1" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.376562989276976 0.00109389132329694 0.111956326904529 6.76570405750985e-05 3.36348109739338 0.00966058446630456
"cA2.30.48" 48 96 "2pi_I2" "A1" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.443562244090651 0.00231831727957275 0.111956326904529 6.76570405750985e-05 3.96192208475096 0.0207801308312616
"cA2.30.48" 48 96 "2pi_I2" "A1" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 4 5 0.464583321532066 0.00214415262879613 0.111956326904529 6.76570405750985e-05 4.1496834915658 0.0190953196663028
"cA2.30.48" 48 96 "2pi_I2" "A1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.275012450887456 0.00139363518919708 0.111956326904529 6.76570405750985e-05 2.45642616626726 0.0121260136818504
"cA2.30.48" 48 96 "2pi_I2" "A1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.29411514039096 0.000973906232428409 0.111956326904529 6.76570405750985e-05 2.62705242770038 0.00858132245318911
"cA2.30.48" 48 96 "2pi_I2" "A1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.387007105954576 0.00136500536565467 0.111956326904529 6.76570405750985e-05 3.45676851549978 0.0120883560424181
"cA2.30.48" 48 96 "2pi_I2" "A1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 4 5 0.3988425553808 0.00277955186525116 0.111956326904529 6.76570405750985e-05 3.56248339337637 0.0247415639425742
"cA2.30.48" 48 96 "2pi_I2" "A1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 5 4 0.477002894495318 0.00350129717667725 0.111956326904529 6.76570405750985e-05 4.26061579263925 0.0314217540365521
"cA2.30.48" 48 96 "2pi_I2" "A1" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.289634893170284 0.00127937693954744 0.111956326904529 6.76570405750985e-05 2.58703461589331 0.011129717631743
"cA2.30.48" 48 96 "2pi_I2" "A1" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.32923349610865 0.00270334799383297 0.111956326904529 6.76570405750985e-05 2.94073149067677 0.0238482432862675
"cA2.30.48" 48 96 "2pi_I2" "A1" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.499137108934062 0.00505818071290191 0.111956326904529 6.76570405750985e-05 4.45831979964566 0.045158085613093
"cA2.30.48" 48 96 "2pi_I2" "A1" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 4 0.22717060313565 0.00114427855370832 0.111956326904529 6.76570405750985e-05 2.0291001805496 0.0101916301243765
"cA2.30.48" 48 96 "2pi_I2" "A1" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 4 0.304588929625308 0.00210362475303182 0.111956326904529 6.76570405750985e-05 2.72060488269723 0.0187764882712482
"cA2.30.48" 48 96 "2pi_I2" "A1" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 4 0.350511240404138 0.00203633484379654 0.111956326904529 6.76570405750985e-05 3.13078545978949 0.0181327899618217
"cA2.30.48" 48 96 "2pi_I2" "A1g" 0 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.225343787020359 0.000388472685518411 0.111956326904529 6.76570405750985e-05 2.01278295966714 0.0028777058655879
"cA2.30.48" 48 96 "2pi_I2" "A1g" 0 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.35470826622097 0.0012459990515532 0.111956326904529 6.76570405750985e-05 3.16827352261609 0.0112221261739349
"cA2.30.48" 48 96 "2pi_I2" "A1g" 0 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.446686898244221 0.00390463774024199 0.111956326904529 6.76570405750985e-05 3.98983166556665 0.0348417503499698
"cA2.30.48" 48 96 "2pi_I2" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.391382890435159 0.00148988634445942 0.111956326904529 6.76570405750985e-05 3.49585326043174 0.0132459091181006
"cA2.30.48" 48 96 "2pi_I2" "B1" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.366741507683359 0.00131950971843091 0.111956326904529 6.76570405750985e-05 3.27575508971547 0.0117604631242564
"cA2.30.48" 48 96 "2pi_I2" "B1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.386175314974007 0.00121913608430889 0.111956326904529 6.76570405750985e-05 3.44933891322926 0.0107629195527268
"cA2.30.48" 48 96 "2pi_I2" "B1" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.349129345422162 0.00151396863579725 0.111956326904529 6.76570405750985e-05 3.11844229866423 0.0133635733955476
"cA2.30.48" 48 96 "2pi_I2" "B2" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.458342941922388 0.00382499503296898 0.111956326904529 6.76570405750985e-05 4.09394408154567 0.0343100294528415
"cA2.30.48" 48 96 "2pi_I2" "B2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 4 0.472500238241253 0.00221153821921339 0.111956326904529 6.76570405750985e-05 4.22039782212737 0.0197342779352907
"cA2.30.48" 48 96 "2pi_I2" "E" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 4 0.370648039892725 0.00204715317062398 0.111956326904529 6.76570405750985e-05 3.31064844784339 0.0178168875206481
"cA2.30.48" 48 96 "2pi_I2" "E" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.450492562370561 0.00304895467566979 0.111956326904529 6.76570405750985e-05 4.02382406449187 0.027167530319464
"cA2.30.48" 48 96 "2pi_I2" "E" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.317584889043724 0.00111769658390985 0.111956326904529 6.76570405750985e-05 2.83668549893162 0.00993421443498183
"cA2.30.48" 48 96 "2pi_I2" "E" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.497560999421755 0.00487511230978355 0.111956326904529 6.76570405750985e-05 4.44424190377425 0.0432500467426094
"cA2.30.48" 48 96 "2pi_I2" "Eg" 0 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.346220371841893 0.00081013652085542 0.111956326904529 6.76570405750985e-05 3.09245918845778 0.00736243106145467
"cA2.30.48" 48 96 "2pi_I2" "Eg" 0 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.434221957611724 0.00206017896613443 0.111956326904529 6.76570405750985e-05 3.87849413800445 0.0183105876748166
"cA2.30.48" 48 96 "3pi_I3" "A1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.52462179677438 0.00407460481943877 0.111956326904529 6.76570405750985e-05 4.68595041727078 0.0361818297565013
"cA2.30.48" 48 96 "3pi_I3" "A1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.542878963301037 0.00439890652128755 0.111956326904529 6.76570405750985e-05 4.84902442149589 0.0390735012976843
"cA2.30.48" 48 96 "3pi_I3" "A1" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.575079577234254 0.0037340714760309 0.111956326904529 6.76570405750985e-05 5.13664205618907 0.0331885374738684
"cA2.30.48" 48 96 "3pi_I3" "A1u" 0 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.341468512295877 0.00112718538039405 0.111956326904529 6.76570405750985e-05 3.05001532059073 0.00990910844065321
"cA2.30.48" 48 96 "3pi_I3" "A1u" 0 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.476749475623335 0.00273761610173502 0.111956326904529 6.76570405750985e-05 4.258352241494 0.0239972502965215
"cA2.30.48" 48 96 "3pi_I3" "A2" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.379990438871905 0.00184793947909536 0.111956326904529 6.76570405750985e-05 3.39409526355705 0.0162632837270952
"cA2.30.48" 48 96 "3pi_I3" "A2" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.50537639136601 0.00432343130165055 0.111956326904529 6.76570405750985e-05 4.51404940961462 0.038350158155928
"cA2.30.48" 48 96 "3pi_I3" "A2" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.510925895708432 0.00282048039169945 0.111956326904529 6.76570405750985e-05 4.56361788417842 0.0249196821080458
"cA2.30.48" 48 96 "3pi_I3" "A2" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 4 5 0.522144420560444 0.00532620866491646 0.111956326904529 6.76570405750985e-05 4.66382235821032 0.0472748669550655
"cA2.30.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.410020434077888 0.00204075843895928 0.111956326904529 6.76570405750985e-05 3.66232481374219 0.017733246301232
"cA2.30.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.43061848960813 0.00285229779338544 0.111956326904529 6.76570405750985e-05 3.84630776584285 0.0250055868366135
"cA2.30.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.514559313765229 0.00403085679463054 0.111956326904529 6.76570405750985e-05 4.59607177184387 0.0359991111697123
"cA2.30.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 4 5 0.533738604218316 0.00402094050543784 0.111956326904529 6.76570405750985e-05 4.76738223712416 0.0358965377041554
"cA2.30.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 5 5 0.541216937861306 0.0106106389377841 0.111956326904529 6.76570405750985e-05 4.8341791198887 0.0943905629950661
"cA2.30.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 6 5 0.54018631111745 0.00626125849281691 0.111956326904529 6.76570405750985e-05 4.82497350576798 0.0559664622182112
"cA2.30.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 7 5 0.549541682208187 0.00666401952747954 0.111956326904529 6.76570405750985e-05 4.90853618908748 0.0590299375029738
"cA2.30.48" 48 96 "3pi_I3" "A2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 8 5 0.561365728079274 0.00522781851592612 0.111956326904529 6.76570405750985e-05 5.01414920978947 0.0466928368848193
"cA2.30.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.428478943848433 0.00348251281171706 0.111956326904529 6.76570405750985e-05 3.82719722677058 0.0308066599491931
"cA2.30.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.464579547648434 0.00466271949463572 0.111956326904529 6.76570405750985e-05 4.14964978303197 0.0411667512423076
"cA2.30.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.478988752968783 0.00389035835801626 0.111956326904529 6.76570405750985e-05 4.27835358851351 0.0342851338763097
